2026-03-06 00:05:12 | INFO | host:PC-VLCEK | user:tomas.vlcek | EVENT:LOGIN_SUCCESS | IP:10.0.0.12 | port:49210 | service:winlogon
2026-03-06 19:00:12 | INFO | host:PC-SVOBODA | user:eva.svoboda | EVENT:LOGIN_SUCCESS | IP:192.168.1.10 | port:55112 | service:winlogon
2026-03-06 19:05:30 | INFO | host:PC-MALA | user:lucie.mala | EVENT:LOGIN_SUCCESS | IP:10.0.0.8 | port:55220 | service:winlogon
2026-03-06 19:10:15 | INFO | host:PC-NEMEC | user:ondrej.nemec | EVENT:LOGIN_SUCCESS | IP:192.168.1.12 | port:54114 | service:winlogon
2026-03-06 19:15:22 | INFO | host:PC-VLCEK | user:tomas.vlcek | EVENT:FILE_ACCESS | IP:10.0.0.12 | port:53110 | service:ntfs
2026-03-06 19:20:44 | INFO | host:PC-NOVAK | user:jana.novak | EVENT:FILE_ACCESS | IP:192.168.1.5 | port:54112 | service:ntfs
2026-03-06 19:25:12 | INFO | host:PC-BLAHA | user:katerina.blaha | EVENT:FILE_ACCESS | IP:10.0.0.20 | port:56114 | service:ntfs
2026-03-06 19:30:33 | INFO | host:PC-KRAL | user:martin.kral | EVENT:FILE_ACCESS | IP:10.0.0.5 | port:52110 | service:ntfs
2026-03-06 19:35:14 | INFO | host:PC-PROCHAZKA | user:jan.prochazka | EVENT:FILE_ACCESS | IP:10.0.0.18 | port:53115 | service:ntfs
2026-03-06 19:40:00 | INFO | host:PC-DVORAK | user:petr.dvorak | EVENT:FILE_ACCESS | IP:10.0.0.15 | port:54110 | service:ntfs
2026-03-06 19:45:23 | INFO | host:PC-SVOBODA | user:eva.svoboda | EVENT:FILE_ACCESS | IP:192.168.1.10 | port:55112 | service:ntfs
2026-03-06 19:50:14 | INFO | host:PC-MALA | user:lucie.mala | EVENT:FILE_ACCESS | IP:10.0.0.8 | port:55220 | service:ntfs
2026-03-06 19:55:47 | INFO | host:PC-NEMEC | user:ondrej.nemec | EVENT:FILE_ACCESS | IP:192.168.1.12 | port:54114 | service:ntfs
2026-03-06 20:00:10 | INFO | host:PC-VLCEK | user:tomas.vlcek | EVENT:LOGOUT | IP:10.0.0.12 | port:53110 | service:winlogon
2026-03-06 20:05:32 | INFO | host:PC-NOVAK | user:jana.novak | EVENT:LOGOUT | IP:192.168.1.5 | port:54112 | service:winlogon
2026-03-06 20:10:45 | INFO | host:PC-BLAHA | user:katerina.blaha | EVENT:LOGOUT | IP:10.0.0.20 | port:56114 | service:winlogon
2026-03-06 20:15:14 | INFO | host:PC-KRAL | user:martin.kral | EVENT:LOGOUT | IP:10.0.0.5 | port:52110 | service:winlogon
2026-03-06 20:20:33 | INFO | host:PC-PROCHAZKA | user:jan.prochazka | EVENT:LOGOUT | IP:10.0.0.18 | port:53115 | service:winlogon
2026-03-06 20:25:22 | INFO | host:PC-DVORAK | user:petr.dvorak | EVENT:LOGOUT | IP:10.0.0.15 | port:54110 | service:winlogon
2026-03-06 20:30:15 | INFO | host:PC-SVOBODA | user:eva.svoboda | EVENT:LOGOUT | IP:192.168.1.10 | port:55112 | service:winlogon
2026-03-06 20:35:40 | INFO | host:PC-MALA | user:lucie.mala | EVENT:LOGOUT | IP:10.0.0.8 | port:55220 | service:winlogon
2026-03-06 20:40:11 | INFO | host:PC-NEMEC | user:ondrej.nemec | EVENT:LOGOUT | IP:192.168.1.12 | port:54114 | service:winlogon
2026-03-06 20:45:23 | INFO | host:SERVER01 | user:admin | EVENT:LOGIN_SUCCESS | IP:192.168.1.1 | port:54220 | service:sshd
2026-03-06 20:50:14 | INFO | host:SERVER01 | user:admin | EVENT:FILE_ACCESS | IP:192.168.1.1 | port:54220 | service:sshd
2026-03-06 20:55:47 | INFO | host:SERVER01 | user:admin | EVENT:LOGOUT | IP:192.168.1.1 | port:54220 | service:sshd
2026-03-06 21:00:12 | INFO | host:PC-NOVAK | user:jana.novak | EVENT:LOGIN_SUCCESS | IP:192.168.1.5 | port:55110 | service:winlogon
2026-03-06 21:05:30 | INFO | host:PC-NOVAK | user:jana.novak | EVENT:FILE_ACCESS | IP:192.168.1.5 | port:55110 | service:ntfs
2026-03-06 21:10:15 | INFO | host:PC-NOVAK | user:jana.novak | EVENT:LOGOUT | IP:192.168.1.5 | port:55110 | service:winlogon
2026-03-06 21:15:22 | INFO | host:PC-BLAHA | user:katerina.blaha | EVENT:LOGIN_SUCCESS | IP:10.0.0.20 | port:57112 | service:winlogon
2026-03-06 21:20:44 | INFO | host:PC-BLAHA | user:katerina.blaha | EVENT:FILE_ACCESS | IP:10.0.0.20 | port:57112 | service:ntfs
2026-03-06 21:25:12 | INFO | host:PC-BLAHA | user:katerina.blaha | EVENT:LOGOUT | IP:10.0.0.20 | port:57112 | service:winlogon
2026-03-06 21:30:33 | INFO | host:PC-KRAL | user:martin.kral | EVENT:LOGIN_SUCCESS | IP:10.0.0.5 | port:53114 | service:winlogon
2026-03-06 21:35:14 | INFO | host:PC-KRAL | user:martin.kral | EVENT:FILE_ACCESS | IP:10.0.0.5 | port:53114 | service:ntfs
2026-03-06 21:40:00 | INFO | host:PC-KRAL | user:martin.kral | EVENT:LOGOUT | IP:10.0.0.5 | port:53114 | service:winlogon
2026-03-06 21:45:23 | INFO | host:PC-PROCHAZKA | user:jan.prochazka | EVENT:LOGIN_SUCCESS | IP:10.0.0.18 | port:54110 | service:winlogon
2026-03-06 21:50:14 | INFO | host:PC-PROCHAZKA | user:jan.prochazka | EVENT:FILE_ACCESS | IP:10.0.0.18 | port:54110 | service:ntfs
2026-03-06 21:55:47 | INFO | host:PC-PROCHAZKA | user:jan.prochazka | EVENT:LOGOUT | IP:10.0.0.18 | port:54110 | service:winlogon
2026-03-06 22:00:10 | INFO | host:PC-DVORAK | user:petr.dvorak | EVENT:LOGIN_SUCCESS | IP:10.0.0.15 | port:55112 | service:winlogon
2026-03-06 22:05:32 | INFO | host:PC-DVORAK | user:petr.dvorak | EVENT:FILE_ACCESS | IP:10.0.0.15 | port:55112 | service:ntfs
2026-03-06 22:10:45 | INFO | host:PC-DVORAK | user:petr.dvorak | EVENT:LOGOUT | IP:10.0.0.15 | port:55112 | service:winlogon
2026-03-06 22:15:14 | INFO | host:PC-SVOBODA | user:eva.svoboda | EVENT:LOGIN_SUCCESS | IP:192.168.1.10 | port:56110 | service:winlogon
2026-03-06 22:20:33 | INFO | host:PC-SVOBODA | user:eva.svoboda | EVENT:FILE_ACCESS | IP:192.168.1.10 | port:56110 | service:ntfs
2026-03-06 22:25:22 | INFO | host:PC-SVOBODA | user:eva.svoboda | EVENT:LOGOUT | IP:192.168.1.10 | port:56110 | service:winlogon
2026-03-06 22:30:15 | INFO | host:PC-MALA | user:lucie.mala | EVENT:LOGIN_SUCCESS | IP:10.0.0.8 | port:56220 | service:winlogon
2026-03-06 22:35:40 | INFO | host:PC-MALA | user:lucie.mala | EVENT:FILE_ACCESS | IP:10.0.0.8 | port:56220 | service:ntfs
2026-03-06 22:40:11 | INFO | host:PC-MALA | user:lucie.mala | EVENT:LOGOUT | IP:10.0.0.8 | port:56220 | service:winlogon
2026-03-06 22:45:23 | INFO | host:PC-NEMEC | user:ondrej.nemec | EVENT:LOGIN_SUCCESS | IP:192.168.1.12 | port:55114 | service:winlogon
2026-03-06 22:50:14 | INFO | host:PC-NEMEC | user:ondrej.nemec | EVENT:FILE_ACCESS | IP:192.168.1.12 | port:55114 | service:ntfs
2026-03-06 22:55:47 | INFO | host:PC-NEMEC | user:ondrej.nemec | EVENT:LOGOUT | IP:192.168.1.12 | port:55114 | service:winlogon
2026-03-06 23:00:12 | WARNING | host:SERVER01 | user:jan.prochazka | EVENT:LOGIN_SUCCESS | IP:103.21.244.0 | port:61540 | service:sshd
2026-03-06 23:05:30 | INFO | host:SERVER01 | user:jan.prochazka | EVENT:FILE_ACCESS | IP:103.21.244.0 | port:61540 | service:sshd
2026-03-06 23:10:15 | INFO | host:SERVER01 | user:jan.prochazka | EVENT:LOGOUT | IP:103.21.244.0 | port:61540 | service:sshd
2026-03-06 23:15:22 | ERROR | host:WEB_SERVER | user:system | EVENT:HTTP_500 | IP:192.168.1.210 | port:443 | service:http
2026-03-06 23:15:24 | ERROR | host:WEB_SERVER | user:system | EVENT:HTTP_500 | IP:192.168.1.210 | port:443 | service:http
2026-03-06 23:15:26 | ERROR | host:WEB_SERVER | user:system | EVENT:HTTP_500 | IP:192.168.1.210 | port:443 | service:http
2026-03-06 23:15:28 | ERROR | host:WEB_SERVER | user:system | EVENT:HTTP_500 | IP:192.168.1.210 | port:443 | service:http
2026-03-06 23:15:30 | ERROR | host:WEB_SERVER | user:system | EVENT:HTTP_500 | IP:192.168.1.210 | port:443 | service:http
2026-03-06 23:30:44 | INFO | host:PC-VLCEK | user:tomas.vlcek | EVENT:LOGIN_SUCCESS | IP:10.0.0.12 | port:54110 | service:winlogon
2026-03-06 23:35:12 | INFO | host:PC-VLCEK | user:tomas.vlcek | EVENT:FILE_ACCESS | IP:10.0.0.12 | port:54110 | service:ntfs
2026-03-06 23:40:33 | INFO | host:PC-VLCEK | user:tomas.vlcek | EVENT:LOGOUT | IP:10.0.0.12 | port:54110 | service:winlogon
2026-03-06 23:45:14 | INFO | host:PC-NOVAK | user:jana.novak | EVENT:LOGIN_SUCCESS | IP:192.168.1.5 | port:56112 | service:winlogon
2026-03-06 23:50:22 | INFO | host:PC-NOVAK | user:jana.novak | EVENT:FILE_ACCESS | IP:192.168.1.5 | port:56112 | service:ntfs
2026-03-06 23:55:15 | INFO | host:PC-NOVAK | user:jana.novak | EVENT:LOGOUT | IP:192.168.1.5 | port:56112 | service:winlogon
2026-03-07 00:01:40 | INFO | host:PC-BLAHA | user:katerina.blaha | EVENT:LOGIN_SUCCESS | IP:10.0.0.20 | port:58114 | service:winlogon
2026-03-07 00:05:23 | INFO | host:PC-BLAHA | user:katerina.blaha | EVENT:FILE_ACCESS | IP:10.0.0.20 | port:58114 | service:ntfs
2026-03-07 00:10:14 | INFO | host:PC-BLAHA | user:katerina.blaha | EVENT:LOGOUT | IP:10.0.0.20 | port:58114 | service:winlogon
2026-03-07 00:15:00 | INFO | host:PC-KRAL | user:martin.kral | EVENT:LOGIN_SUCCESS | IP:10.0.0.5 | port:54110 | service:winlogon
2026-03-07 00:20:45 | INFO | host:PC-KRAL | user:martin.kral | EVENT:FILE_ACCESS | IP:10.0.0.5 | port:54110 | service:ntfs
2026-03-07 00:25:30 | INFO | host:PC-KRAL | user:martin.kral | EVENT:LOGOUT | IP:10.0.0.5 | port:54110 | service:winlogon
2026-03-07 00:30:14 | INFO | host:PC-PROCHAZKA | user:jan.prochazka | EVENT:LOGIN_SUCCESS | IP:10.0.0.18 | port:55112 | service:winlogon
2026-03-07 00:35:22 | INFO | host:PC-PROCHAZKA | user:jan.prochazka | EVENT:FILE_ACCESS | IP:10.0.0.18 | port:55112 | service:ntfs
2026-03-07 00:40:00 | INFO | host:PC-PROCHAZKA | user:jan.prochazka | EVENT:LOGOUT | IP:10.0.0.18 | port:55112 | service:winlogon
2026-03-07 00:45:15 | INFO | host:PC-DVORAK | user:petr.dvorak | EVENT:LOGIN_SUCCESS | IP:10.0.0.15 | port:56114 | service:winlogon
2026-03-07 00:50:33 | INFO | host:PC-DVORAK | user:petr.dvorak | EVENT:FILE_ACCESS | IP:10.0.0.15 | port:56114 | service:ntfs
2026-03-07 00:55:14 | INFO | host:PC-DVORAK | user:petr.dvorak | EVENT:LOGOUT | IP:10.0.0.15 | port:56114 | service:winlogon
2026-03-07 01:00:22 | INFO | host:PC-SVOBODA | user:eva.svoboda | EVENT:LOGIN_SUCCESS | IP:192.168.1.10 | port:57110 | service:winlogon
2026-03-07 01:05:40 | INFO | host:PC-SVOBODA | user:eva.svoboda | EVENT:FILE_ACCESS | IP:192.168.1.10 | port:57110 | service:ntfs
2026-03-07 01:10:15 | INFO | host:PC-SVOBODA | user:eva.svoboda | EVENT:LOGOUT | IP:192.168.1.10 | port:57110 | service:winlogon
2026-03-07 01:20:44 | INFO | host:PC-MALA | user:lucie.mala | EVENT:LOGIN_SUCCESS | IP:10.0.0.8 | port:57220 | service:winlogon
2026-03-07 01:25:12 | INFO | host:PC-MALA | user:lucie.mala | EVENT:FILE_ACCESS | IP:10.0.0.8 | port:57220 | service:ntfs
2026-03-07 01:30:05 | INFO | host:PC-MALA | user:lucie.mala | EVENT:LOGOUT | IP:10.0.0.8 | port:57220 | service:winlogon
2026-03-07 01:35:19 | INFO | host:PC-NEMEC | user:ondrej.nemec | EVENT:LOGIN_SUCCESS | IP:192.168.1.12 | port:56114 | service:winlogon
2026-03-07 01:40:00 | INFO | host:PC-NEMEC | user:ondrej.nemec | EVENT:FILE_ACCESS | IP:192.168.1.12 | port:56114 | service:ntfs
2026-03-07 01:45:23 | INFO | host:PC-NEMEC | user:ondrej.nemec | EVENT:LOGOUT | IP:192.168.1.12 | port:56114 | service:winlogon
2026-03-07 01:50:14 | INFO | host:FIREWALL | user:system | EVENT:PORT_SCAN | IP:198.51.100.77 | port:135 | service:security
2026-03-07 01:50:15 | INFO | host:FIREWALL | user:system | EVENT:PORT_SCAN | IP:198.51.100.77 | port:139 | service:security
2026-03-07 01:50:16 | INFO | host:FIREWALL | user:system | EVENT:PORT_SCAN | IP:198.51.100.77 | port:445 | service:security
2026-03-07 01:50:17 | INFO | host:FIREWALL | user:system | EVENT:PORT_SCAN | IP:198.51.100.77 | port:593 | service:security
2026-03-07 01:50:18 | INFO | host:FIREWALL | user:system | EVENT:PORT_SCAN | IP:198.51.100.77 | port:4445 | service:security
2026-03-07 02:00:10 | WARNING | host:SERVER01 | user:user | EVENT:LOGIN_FAIL | IP:45.76.23.11 | port:51100 | service:sshd
2026-03-07 02:00:12 | WARNING | host:SERVER01 | user:user | EVENT:LOGIN_FAIL | IP:45.76.23.11 | port:51102 | service:sshd
2026-03-07 02:00:14 | WARNING | host:SERVER01 | user:user | EVENT:LOGIN_FAIL | IP:45.76.23.11 | port:51105 | service:sshd
2026-03-07 02:00:16 | WARNING | host:SERVER01 | user:user | EVENT:LOGIN_FAIL | IP:45.76.23.11 | port:51108 | service:sshd
2026-03-07 02:00:18 | WARNING | host:SERVER01 | user:user | EVENT:LOGIN_FAIL | IP:45.76.23.11 | port:51110 | service:sshd
2026-03-07 02:00:20 | ERROR | host:SERVER01 | user:user | EVENT:ACCOUNT_LOCKED | IP:45.76.23.11 | port:51112 | service:sshd
2026-03-07 03:05:47 | INFO | host:SERVER01 | user:admin | EVENT:LOGIN_SUCCESS | IP:192.168.1.1 | port:55110 | service:sshd
2026-03-07 03:10:10 | INFO | host:SERVER01 | user:admin | EVENT:FILE_ACCESS | IP:192.168.1.1 | port:55110 | service:sshd
2026-03-07 03:15:32 | INFO | host:SERVER01 | user:admin | EVENT:LOGOUT | IP:192.168.1.1 | port:55110 | service:sshd
2026-03-07 05:40:15 | INFO | host:PC-VLCEK | user:tomas.vlcek | EVENT:LOGIN_SUCCESS | IP:10.0.0.12 | port:55110 | service:winlogon
2026-03-07 05:45:40 | INFO | host:PC-VLCEK | user:tomas.vlcek | EVENT:FILE_ACCESS | IP:10.0.0.12 | port:55110 | service:ntfs
2026-03-07 06:15:37 | INFO | host:PC-KRAL | user:martin.kral | EVENT:LOGIN_SUCCESS | IP:10.0.0.5 | port:55114 | service:winlogon
2026-03-07 06:44:22 | INFO | host:PC-KRAL | user:martin.kral | EVENT:FILE_ACCESS | IP:10.0.0.5 | port:55114 | service:ntfs
2026-03-07 07:06:39 | INFO | host:PC-NOVAK | user:jana.novak | EVENT:LOGIN_SUCCESS | IP:192.168.1.5 | port:57110 | service:winlogon
2026-03-07 07:31:47 | INFO | host:PC-NOVAK | user:jana.novak | EVENT:FILE_ACCESS | IP:192.168.1.5 | port:57110 | service:ntfs
2026-03-07 07:36:07 | INFO | host:PC-BLAHA | user:katerina.blaha | EVENT:LOGIN_SUCCESS | IP:10.0.0.20 | port:59112 | service:winlogon
2026-03-07 08:00:45 | INFO | host:PC-BLAHA | user:katerina.blaha | EVENT:FILE_ACCESS | IP:10.0.0.20 | port:59112 | service:ntfs
2026-03-07 08:22:38 | INFO | host:PC-PROCHAZKA | user:jan.prochazka | EVENT:LOGIN_SUCCESS | IP:10.0.0.18 | port:56110 | service:winlogon
2026-03-07 08:29:41 | INFO | host:PC-PROCHAZKA | user:jan.prochazka | EVENT:FILE_ACCESS | IP:10.0.0.18 | port:56110 | service:ntfs
2026-03-07 08:57:16 | INFO | host:PC-DVORAK | user:petr.dvorak | EVENT:LOGIN_SUCCESS | IP:10.0.0.15 | port:57114 | service:winlogon
2026-03-07 09:14:45 | INFO | host:PC-DVORAK | user:petr.dvorak | EVENT:FILE_ACCESS | IP:10.0.0.15 | port:57114 | service:ntfs
2026-03-07 09:26:11 | INFO | host:PC-SVOBODA | user:eva.svoboda | EVENT:LOGIN_SUCCESS | IP:192.168.1.10 | port:58110 | service:winlogon
2026-03-07 09:28:15 | INFO | host:PC-SVOBODA | user:eva.svoboda | EVENT:FILE_ACCESS | IP:192.168.1.10 | port:58110 | service:ntfs
2026-03-07 09:38:44 | INFO | host:PC-MALA | user:lucie.mala | EVENT:LOGIN_SUCCESS | IP:10.0.0.8 | port:58220 | service:winlogon
2026-03-07 10:19:15 | INFO | host:PC-MALA | user:lucie.mala | EVENT:FILE_ACCESS | IP:10.0.0.8 | port:58220 | service:ntfs
2026-03-07 10:29:17 | INFO | host:PC-NEMEC | user:ondrej.nemec | EVENT:LOGIN_SUCCESS | IP:192.168.1.12 | port:57114 | service:winlogon
2026-03-07 10:31:27 | INFO | host:PC-NEMEC | user:ondrej.nemec | EVENT:FILE_ACCESS | IP:192.168.1.12 | port:57114 | service:ntfs
2026-03-07 10:52:17 | INFO | host:PC-VLCEK | user:tomas.vlcek | EVENT:LOGOUT | IP:10.0.0.12 | port:55110 | service:winlogon
2026-03-07 11:01:27 | INFO | host:PC-KRAL | user:martin.kral | EVENT:LOGOUT | IP:10.0.0.5 | port:55114 | service:winlogon
2026-03-07 11:05:32 | INFO | host:PC-NOVAK | user:jana.novak | EVENT:LOGOUT | IP:192.168.1.5 | port:57110 | service:winlogon
2026-03-07 11:10:14 | INFO | host:PC-BLAHA | user:katerina.blaha | EVENT:LOGOUT | IP:10.0.0.20 | port:59112 | service:winlogon
2026-03-07 11:15:40 | INFO | host:PC-PROCHAZKA | user:jan.prochazka | EVENT:LOGOUT | IP:10.0.0.18 | port:56110 | service:winlogon
2026-03-07 11:22:11 | INFO | host:PC-DVORAK | user:petr.dvorak | EVENT:LOGOUT | IP:10.0.0.15 | port:57114 | service:winlogon
2026-03-07 11:30:45 | INFO | host:PC-SVOBODA | user:eva.svoboda | EVENT:LOGOUT | IP:192.168.1.10 | port:58110 | service:winlogon
2026-03-07 11:35:19 | INFO | host:PC-MALA | user:lucie.mala | EVENT:LOGOUT | IP:10.0.0.8 | port:58220 | service:winlogon
2026-03-07 11:40:22 | INFO | host:PC-NEMEC | user:ondrej.nemec | EVENT:LOGOUT | IP:192.168.1.12 | port:57114 | service:winlogon
2026-03-07 11:45:14 | WARNING | host:SERVER01 | user:oracle | EVENT:LOGIN_FAIL | IP:103.21.244.0 | port:49200 | service:sshd
2026-03-07 11:45:16 | WARNING | host:SERVER01 | user:oracle | EVENT:LOGIN_FAIL | IP:103.21.244.0 | port:49202 | service:sshd
2026-03-07 11:45:18 | WARNING | host:SERVER01 | user:oracle | EVENT:LOGIN_FAIL | IP:103.21.244.0 | port:49205 | service:sshd
2026-03-07 11:45:20 | WARNING | host:SERVER01 | user:oracle | EVENT:LOGIN_FAIL | IP:103.21.244.0 | port:49208 | service:sshd
2026-03-07 11:45:22 | WARNING | host:SERVER01 | user:oracle | EVENT:LOGIN_FAIL | IP:103.21.244.0 | port:49210 | service:sshd
2026-03-07 11:45:24 | ERROR | host:SERVER01 | user:oracle | EVENT:ACCOUNT_LOCKED | IP:103.21.244.0 | port:49212 | service:sshd
2026-03-07 12:00:15 | INFO | host:PC-NOVAK | user:jana.novak | EVENT:LOGIN_SUCCESS | IP:192.168.1.5 | port:58112 | service:winlogon
2026-03-07 12:10:45 | INFO | host:PC-NOVAK | user:jana.novak | EVENT:FILE_ACCESS | IP:192.168.1.5 | port:58112 | service:ntfs
2026-03-07 12:20:33 | INFO | host:PC-NOVAK | user:jana.novak | EVENT:LOGOUT | IP:192.168.1.5 | port:58112 | service:winlogon
2026-03-07 13:15:22 | INFO | host:PC-BLAHA | user:katerina.blaha | EVENT:LOGIN_SUCCESS | IP:10.0.0.20 | port:60114 | service:winlogon
2026-03-07 13:25:40 | INFO | host:PC-BLAHA | user:katerina.blaha | EVENT:FILE_ACCESS | IP:10.0.0.20 | port:60114 | service:ntfs
2026-03-07 13:35:14 | INFO | host:PC-BLAHA | user:katerina.blaha | EVENT:LOGOUT | IP:10.0.0.20 | port:60114 | service:winlogon
2026-03-07 14:00:22 | INFO | host:PC-KRAL | user:martin.kral | EVENT:LOGIN_SUCCESS | IP:10.0.0.5 | port:56110 | service:winlogon
2026-03-07 14:10:15 | INFO | host:PC-KRAL | user:martin.kral | EVENT:FILE_ACCESS | IP:10.0.0.5 | port:56110 | service:ntfs
2026-03-07 14:20:44 | INFO | host:PC-KRAL | user:martin.kral | EVENT:LOGOUT | IP:10.0.0.5 | port:56110 | service:winlogon
2026-03-07 14:30:11 | INFO | host:PC-PROCHAZKA | user:jan.prochazka | EVENT:LOGIN_SUCCESS | IP:10.0.0.18 | port:57112 | service:winlogon
2026-03-07 14:35:44 | INFO | host:PC-PROCHAZKA | user:jan.prochazka | EVENT:FILE_ACCESS | IP:10.0.0.18 | port:57112 | service:ntfs
2026-03-07 14:40:22 | INFO | host:PC-PROCHAZKA | user:jan.prochazka | EVENT:LOGOUT | IP:10.0.0.18 | port:57112 | service:winlogon
2026-03-07 14:45:15 | INFO | host:PC-DVORAK | user:petr.dvorak | EVENT:LOGIN_SUCCESS | IP:10.0.0.15 | port:58110 | service:winlogon
2026-03-07 14:50:33 | INFO | host:PC-DVORAK | user:petr.dvorak | EVENT:FILE_ACCESS | IP:10.0.0.15 | port:58110 | service:ntfs
2026-03-07 14:55:14 | INFO | host:PC-DVORAK | user:petr.dvorak | EVENT:LOGOUT | IP:10.0.0.15 | port:58110 | service:winlogon
2026-03-07 15:00:10 | INFO | host:PC-SVOBODA | user:eva.svoboda | EVENT:LOGIN_SUCCESS | IP:192.168.1.10 | port:59112 | service:winlogon
2026-03-07 15:05:32 | INFO | host:PC-SVOBODA | user:eva.svoboda | EVENT:FILE_ACCESS | IP:192.168.1.10 | port:59112 | service:ntfs
2026-03-07 15:10:45 | INFO | host:PC-SVOBODA | user:eva.svoboda | EVENT:LOGOUT | IP:192.168.1.10 | port:59112 | service:winlogon
2026-03-07 15:15:14 | INFO | host:PC-MALA | user:lucie.mala | EVENT:LOGIN_SUCCESS | IP:10.0.0.8 | port:59220 | service:winlogon
2026-03-07 15:20:33 | INFO | host:PC-MALA | user:lucie.mala | EVENT:FILE_ACCESS | IP:10.0.0.8 | port:59220 | service:ntfs
2026-03-07 15:25:22 | INFO | host:PC-MALA | user:lucie.mala | EVENT:LOGOUT | IP:10.0.0.8 | port:59220 | service:winlogon
2026-03-07 15:30:15 | INFO | host:PC-NEMEC | user:ondrej.nemec | EVENT:LOGIN_SUCCESS | IP:192.168.1.12 | port:58114 | service:winlogon
2026-03-07 15:35:40 | INFO | host:PC-NEMEC | user:ondrej.nemec | EVENT:FILE_ACCESS | IP:192.168.1.12 | port:58114 | service:ntfs
2026-03-07 15:40:11 | INFO | host:PC-NEMEC | user:ondrej.nemec | EVENT:LOGOUT | IP:192.168.1.12 | port:58114 | service:winlogon
2026-03-07 15:45:23 | INFO | host:FIREWALL | user:system | EVENT:PORT_SCAN | IP:185.220.101.5 | port:1024 | service:security
2026-03-07 15:45:24 | INFO | host:FIREWALL | user:system | EVENT:PORT_SCAN | IP:185.220.101.5 | port:1025 | service:security
2026-03-07 15:45:25 | INFO | host:FIREWALL | user:system | EVENT:PORT_SCAN | IP:185.220.101.5 | port:1026 | service:security
2026-03-07 15:45:26 | INFO | host:FIREWALL | user:system | EVENT:PORT_SCAN | IP:185.220.101.5 | port:1027 | service:security
2026-03-07 15:45:27 | INFO | host:FIREWALL | user:system | EVENT:PORT_SCAN | IP:185.220.101.5 | port:1028 | service:security
2026-03-07 16:00:14 | INFO | host:SERVER01 | user:admin | EVENT:LOGIN_SUCCESS | IP:192.168.1.1 | port:56110 | service:sshd
2026-03-07 16:05:47 | INFO | host:SERVER01 | user:admin | EVENT:FILE_ACCESS | IP:192.168.1.1 | port:56110 | service:sshd
2026-03-07 16:10:15 | INFO | host:SERVER01 | user:admin | EVENT:LOGOUT | IP:192.168.1.1 | port:56110 | service:sshd
2026-03-07 17:00:12 | ERROR | host:BACKUP_SYS | user:system | EVENT:BACKUP_FAIL | IP:192.168.1.220 | port:0 | service:backup
2026-03-07 17:00:15 | ERROR | host:BACKUP_SYS | user:system | EVENT:BACKUP_FAIL | IP:192.168.1.220 | port:0 | service:backup
2026-03-07 17:00:18 | ERROR | host:BACKUP_SYS | user:system | EVENT:BACKUP_FAIL | IP:192.168.1.220 | port:0 | service:backup
2026-03-07 18:20:44 | INFO | host:PC-VLCEK | user:tomas.vlcek | EVENT:LOGIN_SUCCESS | IP:10.0.0.12 | port:56112 | service:winlogon
2026-03-07 18:25:12 | INFO | host:PC-VLCEK | user:tomas.vlcek | EVENT:FILE_ACCESS | IP:10.0.0.12 | port:56112 | service:ntfs
2026-03-07 18:30:33 | INFO | host:PC-VLCEK | user:tomas.vlcek | EVENT:LOGOUT | IP:10.0.0.12 | port:56112 | service:winlogon
2026-03-07 19:15:45 | INFO | host:PC-NOVAK | user:jana.novak | EVENT:LOGIN_SUCCESS | IP:192.168.1.5 | port:59110 | service:winlogon
2026-03-07 19:22:38 | INFO | host:PC-NOVAK | user:jana.novak | EVENT:FILE_ACCESS | IP:192.168.1.5 | port:59110 | service:ntfs
2026-03-07 19:29:41 | INFO | host:PC-NOVAK | user:jana.novak | EVENT:LOGOUT | IP:192.168.1.5 | port:59110 | service:winlogon
2026-03-07 20:05:32 | INFO | host:PC-BLAHA | user:katerina.blaha | EVENT:LOGIN_SUCCESS | IP:10.0.0.20 | port:61112 | service:winlogon
2026-03-07 20:10:45 | INFO | host:PC-BLAHA | user:katerina.blaha | EVENT:FILE_ACCESS | IP:10.0.0.20 | port:61112 | service:ntfs
2026-03-07 20:15:14 | INFO | host:PC-BLAHA | user:katerina.blaha | EVENT:LOGOUT | IP:10.0.0.20 | port:61112 | service:winlogon
2026-03-07 21:00:22 | INFO | host:PC-KRAL | user:martin.kral | EVENT:LOGIN_SUCCESS | IP:10.0.0.5 | port:57114 | service:winlogon
2026-03-07 21:10:15 | INFO | host:PC-KRAL | user:martin.kral | EVENT:FILE_ACCESS | IP:10.0.0.5 | port:57114 | service:ntfs
2026-03-07 21:20:44 | INFO | host:PC-KRAL | user:martin.kral | EVENT:LOGOUT | IP:10.0.0.5 | port:57114 | service:winlogon
2026-03-07 21:30:11 | INFO | host:PC-PROCHAZKA | user:jan.prochazka | EVENT:LOGIN_SUCCESS | IP:10.0.0.18 | port:58110 | service:winlogon
2026-03-07 21:35:44 | INFO | host:PC-PROCHAZKA | user:jan.prochazka | EVENT:FILE_ACCESS | IP:10.0.0.18 | port:58110 | service:ntfs
2026-03-07 21:40:22 | INFO | host:PC-PROCHAZKA | user:jan.prochazka | EVENT:LOGOUT | IP:10.0.0.18 | port:58110 | service:winlogon
2026-03-07 22:15:00 | INFO | host:PC-DVORAK | user:petr.dvorak | EVENT:LOGIN_SUCCESS | IP:10.0.0.15 | port:59114 | service:winlogon
